OCC2010,nat_emp_0,nat_lf_0,nat_unemp_0,nat_emp_nc_0,nat_lf_nc_0,nat_unemp_nc_0,for_emp_0,nat_hrs_0,n_nat_0,nat_emp_1,nat_lf_1,nat_unemp_1,nat_emp_nc_1,nat_lf_nc_1,nat_unemp_nc_1,for_emp_1,nat_hrs_1,n_nat_1,foreign_share,emp_tot,d_log_nat_emp,d_log_nat_emp_nc,d_log_for_emp,d_nat_unrate,d_nat_unrate_nc,d_nat_hrs
6330,733598.02659999975,825425.5088999999,91827.48230000003,698907.6758999999,774744.1202999997,75836.44440000002,990561.2404,38.77252109402533,259,560502.2838999999,611421.4169,50919.133,551973.7514000001,602892.8843999999,50919.133,592853.5987000001,37.75591809312289,173,0.5914477880302382,5557402.254300012,-0.26912791365823097,-0.2360181599180553,-0.5133242059359269,-0.027968730284658155,-0.013427785769848904,-1.0166030009024425
6355,9716394.42050001,10072053.870500017,355659.44999999995,8736242.402800024,9069676.726400018,333434.32360000006,1950308.6709999996,41.886358143146936,3205,9869088.979600005,10272533.195200004,403444.21560000005,9000451.118000014,9363573.39080001,363122.27280000004,1935824.1369000012,42.1248417288452,2914,0.16689541589191872,34544541.1875999,0.015592941957294215,0.029794534111410087,-0.00745450651895041,0.003962560818131483,0.002016670074003732,0.2384835856982619
6400,336113.91010000004,340662.3755,4548.4654,287408.9758,291330.23160000006,3921.2558,192477.64190000008,40.97475912234636,130,424226.9582999999,434025.57039999997,9798.612099999998,396867.3535999999,406665.96569999994,9798.612099999998,253502.05029999997,40.46682400581589,113,0.3854600343069792,1813582.6009999984,0.2328184703663876,0.3226958987475399,0.27539190995862484,0.009224289224398888,0.010635157915911663,-0.5079351165304757
6420,2801722.4949999982,3083675.173999999,281952.6790000001,2466000.1397999986,2675625.0653999983,209624.92560000002,3542072.1575999954,37.96362467572734,951,2089184.350100001,2303569.4666000013,214385.11649999995,1884654.5661000004,2093949.2234000012,209294.65729999993,2768373.5416999985,37.607753091320085,768,0.5570702244238978,21005311.720800012,-0.29346067812899435,-0.2688529113846059,-0.2464519324597454,0.0016325113529579022,0.02160596569857534,-0.35587158440725375
6440,6316632.5650999965,6543792.242699991,227159.67759999988,5785843.7897999985,6008996.013399995,223152.2235999999,2034071.892,41.59920418449247,1929,6427722.118199992,6763356.181099995,335634.06289999996,5957773.135200001,6275031.910299997,317258.77509999997,1063886.579899999,41.737532946192765,1803,0.2455620113701409,24462672.424300052,0.01743397285954451,0.02928256799584439,-0.648110854735334,0.014911604720244186,0.013422552833852262,0.1383287617002935
6515,1251210.7454000001,1347153.7106000003,95942.9652,1171066.6034000004,1264638.6269000007,93572.02350000001,1636681.930799998,40.5298355400053,412,1201751.2767000003,1340897.744699999,139146.468,1153258.9738000005,1292405.4417999997,139146.468,1597705.7923999995,40.18189947951533,356,0.5597797998835409,8226896.302899999,-0.04033178868873044,-0.015323135628694473,-0.024102258942789945,0.032552106769101585,0.03367360231297151,-0.34793606048997106
6520,1430780.9552,1463209.5339,32428.5787,1273832.1864000005,1296471.8934000002,22639.707,199587.3525,40.88580432370461,456,1428396.9616,1480086.4637000002,51689.5021,1347024.5671,1398714.0692,51689.5021,204915.31790000008,40.53318384143664,404,0.1342612042239969,4872698.309100003,-0.0016676081180300173,0.0558683089906431,0.02634481274000855,0.012760664075791812,0.019492465584136903,-0.35262048226797305
6530,345048.87389999995,361790.5872,16741.7133,320108.0937,336849.807,16741.7133,42726.7564,42.29765101488556,117,451286.10000000015,506382.23180000024,55096.131799999996,421866.74260000006,476962.8744000002,55096.131799999996,48011.17110000001,42.21885870293767,128,0.15505989804151502,1717285.9311999993,0.2684154359709634,0.2760307567718172,0.11660837750277508,0.06252884986176271,0.06581368308836888,-0.07879231194788616
6600,467265.5564999997,544758.361,77492.8045,449417.7395999998,526910.5440999999,77492.8045,250437.84259999995,37.24084292959642,147,385879.3299,404990.3863,19111.0564,361330.47680000006,375937.93410000013,14607.457300000002,201440.34039999996,36.80050930405747,116,0.3338976682118766,2100947.9980999995,-0.191373035770793,-0.21815984517226106,-0.2177174962736057,-0.09506278913242511,-0.1082140999277898,-0.4403336255389476
6660,1224131.0548999996,1234047.7486999996,9916.693800000001,893805.8557999996,903722.5495999996,9916.693800000001,152923.5757,39.294248692304045,363,1022226.6361999998,1074759.8708999997,52533.2347,764200.1655999997,790479.7167999997,26279.5512,96493.3823,41.40237610367961,351,0.10135123719365456,4001316.5456,-0.18024802462398348,-0.1566588363454482,-0.4604638625780382,0.0408431360078632,0.022271905221558065,2.1081274113755626
6710,365937.1072,406577.36610000004,40640.25890000001,363670.01680000004,404310.27570000006,40640.25890000001,130445.69600000004,40.34020218739038,122,317151.68710000016,328648.2376000001,11496.5505,256806.84260000006,268303.3931,11496.5505,165768.1739,37.792614159125,89,0.25565411368003815,1514170.4756000007,-0.143081312753484,-0.3479226921220757,0.23963325195639662,-0.06497568852866994,-0.05766843327265443,-2.5475880282653804
6730,935925.8940000004,960419.4011000004,24493.507100000003,874828.9684000005,897930.5253000004,23101.556900000003,57492.35309999999,41.90185642649566,330,595682.4592000006,627235.2673000006,31552.8081,538965.1380000003,570517.9461000004,31552.8081,97857.22070000002,40.052081505545935,222,0.09510185116757051,3289936.5171000035,-0.4518285617593474,-0.4843775127842207,0.5318575352868571,0.0248016539847548,0.029577993868137562,-1.8497749209497272
6765,711238.2283,762838.7132999998,51600.48500000001,583099.0047999998,626500.6742999998,43401.6695,206882.39460000003,40.69753099657926,210,546766.0440000003,601363.4079,54597.3639,497471.18500000035,552068.5489000004,54597.3639,97215.1758,40.74220713777768,156,0.24266215068513683,2727772.1837999984,-0.26298643114940035,-0.15881935616356024,-0.7552236608734848,0.023146582388847203,0.029619653495914583,0.04467614119842267
6800,296532.9658000001,307527.75680000015,10994.791000000001,284749.94140000007,295744.73240000015,10994.791000000001,56115.831099999996,57.97540754482511,133,268323.2953999999,270508.3750999999,2185.0797,194634.90789999996,196819.98759999996,2185.0797,11374.999,57.1029046960867,130,0.17172202980320178,1126121.4634,-0.09996581579045127,-0.38048586003139917,-1.5960000900903086,-0.027674512125176843,-0.026074705247147317,-0.8725028487384066
6820,481825.8059000002,505767.5764000002,23941.770500000002,430026.7400000001,453968.51050000015,23941.770500000002,42211.1703,47.088368091038696,143,324071.38809999987,327055.44889999996,2984.0608,324071.38809999987,327055.44889999996,2984.0608,59022.270599999996,46.84532017477037,128,0.06395628332220227,1274616.087199999,-0.39661882501827606,-0.2828835676362349,0.3352299554117977,-0.0382134747041747,-0.04361481423621917,-0.24304791626832412
6840,255586.34060000005,304600.42299999984,49014.08239999999,248729.17570000005,297743.2581,49014.08239999999,42751.253800000006,45.36754572558287,204,313756.53229999996,353719.6802999999,39963.148,281009.08259999985,320972.2305999999,39963.148,17955.1748,46.29184769625221,184,0.11216853758044554,1205623.0893000013,0.2050570297656371,0.12202233447587041,-0.8675201605272704,-0.04793300631004202,-0.040112054639670255,0.9243019706693403
6940,412188.3712999999,441568.4235,29380.0522,400645.6641999999,429276.61359999987,28630.949399999998,98551.59540000003,52.220762098005025,239,470695.40789999964,497031.6167999996,26336.208899999998,423110.0708999998,449446.2797999998,26336.208899999998,108649.33789999998,52.01166892862189,243,0.1737151732209795,1755920.1165000002,0.13273073571081184,0.05455495383873732,0.09754539060006628,-0.013548683748008085,-0.008098793541149403,-0.20909316938313793
7000,2890938.3724000007,2913018.954900001,22080.5825,2372260.660100002,2389467.413900002,17206.7538,215054.3017000001,44.31405856152764,924,3153718.238100001,3200511.2636000016,46793.025499999996,2695916.529400001,2742709.5549000013,46793.025499999996,248283.1333000001,43.626485983539546,955,0.09074233150801796,9085094.776600009,0.0870010040149527,0.1278948661377317,0.1436791992068578,0.007040519288847496,0.009859791964701395,-0.6875725779880923
7010,1268315.2087000008,1302039.8362000005,33724.6275,942656.5676000003,965730.5096000003,23073.942,327541.28709999996,40.6558619326501,399,1427746.0395000002,1489921.2383000006,62175.198800000006,1024505.2304999995,1065279.9860999996,40774.755600000004,357026.63659999997,38.96830821403276,406,0.18499322660596196,5244315.670899998,0.11840759218879882,0.08326304808784712,0.08619627671082242,0.015829148050102132,0.014383358982418007,-1.6875537186173375
7020,1029294.0203999998,1068390.1914999997,39096.17110000001,816643.2897999999,855739.4609,39096.17110000001,140361.71290000004,41.40610711885396,343,1116745.4996000002,1170264.5135999997,53519.013999999996,829655.0293000002,883174.0433000001,53519.013999999996,352714.3215,41.921434955587394,342,0.16290449970946552,3950143.853900004,0.08154550118527304,0.015807597317985866,0.9214356874881258,0.009138875415019503,0.014911487898068052,0.5153278367334337
7130,669024.5574,690555.0989000002,21530.5415,603746.5887000002,625277.1302000001,21530.5415,107477.4632,40.9653730191622,198,584473.3062999995,591226.1857999996,6752.8795,510358.9411999999,513453.10829999985,3094.1671,25386.227400000003,39.86014462069412,154,0.117948291367636,2233964.9362,-0.13510965649858164,-0.16804027032709357,-1.4430743823189616,-0.019756779703536356,-0.02840740608779782,-1.1052283984680784
7140,1381902.3218000003,1432779.4743000001,50877.1525,1136619.5894000004,1187496.7419000003,50877.1525,336953.22900000005,41.95703540570552,447,1450219.6289000008,1522931.9956000005,72712.36669999998,1304697.0052000002,1375928.6663000002,71231.6611,266673.2909,41.2774668526524,438,0.18454499426157003,5173294.310800006,0.04825396919282099,0.13791224907388866,-0.23391985480420807,0.01223557683060518,0.008925843943049114,-0.6795685530531159
7150,1250549.813599999,1282912.488199999,32362.6746,1202689.9412999994,1235052.6158999994,32362.6746,279640.6628,40.80698064502332,404,1068974.5907999997,1124777.3311999992,55802.7404,1034507.3249,1090310.0652999997,55802.7404,294613.0481999999,41.35231455457739,336,0.19779504149012656,4895504.233599991,-0.15688344285777767,-0.1506353670701337,0.052157362458842726,0.024386314662425263,0.02497713721217899,0.545333909554067
7200,8374902.007199993,8640953.504199998,266051.4969999999,8016362.928199998,8280387.5535,264024.6252999999,2760476.7922999985,41.607959929196184,2590,7804633.388299997,8074940.163199994,270306.7749,7298460.785899995,7563489.635599994,265028.8497,2313911.801300002,41.68115462627409,2255,0.22768605134916395,33410892.37010006,-0.07052179553576998,-0.0938213441161384,-0.17646390285257496,0.002685171839972786,0.0031550121048879026,0.07319469707790915
7210,3510703.6193,3588643.9656999996,77940.3464,3371106.363400001,3449046.709800001,77940.3464,593074.6520000004,42.45388454169371,1177,3332025.100899999,3391407.501699999,59382.40079999999,3183466.4050000007,3242848.805799999,59382.40079999999,544000.5366999998,42.72524995974757,981,0.1576782515850857,12217586.93310002,-0.052236221167580865,-0.0572703206625409,-0.08637004633958867,-0.0042089440536316435,-0.00428584821711676,0.27136541805386116
7220,2132891.1175999986,2193461.3860999984,60570.26849999999,1932272.0139999993,1989219.8887999996,56947.87479999999,260988.8432999999,44.00719185786468,792,1955257.8509000014,2008885.3758000014,53627.52489999999,1867521.2055000016,1916261.1683000014,48739.962799999994,210864.6744,43.28411080809818,661,0.098364441157205093,7409992.342000004,-0.08695631380157387,-0.03408452689519059,-0.21326108626565343,-9.18847587877792e-4,-0.0031933183006726783,-0.7230810497665061
7240,393598.0288,397468.6125,3870.5837,354547.7346,358418.31830000004,3870.5837,37685.6753,43.02271908899926,154,435967.2774,447688.5872,11721.309799999999,366462.0946,378183.4044,11721.309799999999,31740.248,39.78443762507816,140,0.08901528248000731,1566333.6375000014,0.1022370316621668,0.033052100380997373,-0.17169452817923592,0.01644375098351508,0.02019465028709436,-3.2382814639210977
7260,956895.7430000004,980861.7625000002,23966.0195,863179.5101000001,884492.2762,21312.7661,229267.25519999996,35.408876359100894,319,1119791.0333,1144319.4462,24528.4129,1032773.9011,1057302.314,24528.4129,112486.6716,38.13649794055811,295,0.13624099720961877,3254518.0172000043,0.15720292543609915,0.1793808926492133,-0.7120536363929286,-0.0029987012756320652,-8.969920096943626e-4,2.727621581457214
7315,4974305.02339999,5082255.507999994,107950.48459999998,4536239.0123999985,4644189.496999998,107950.48459999998,1153262.3069999993,41.66218472829124,1530,4924391.292100005,5104054.070300005,179662.77820000006,4640009.635800004,4819672.414000002,179662.77820000006,996352.3287999996,41.38094170557604,1332,0.18306302930849103,18189111.22840003,-0.01008499559071474,0.022618185551740666,-0.1462490551541844,0.013959350090795502,0.014032765549351893,-0.28124302271519497
7320,344796.6241000002,351147.93570000015,6351.3116,306215.7497000001,312567.06130000006,6351.3116,135511.5234,39.95873759555942,123,311278.18690000003,327568.87320000003,16290.686300000001,297305.39999999997,313596.0863,16290.686300000001,138598.022,39.526489071469896,85,0.293082989283395,1441507.935799999,-0.10226774384847204,-0.02953002458000853,0.022521135123501068,0.031644813325176255,0.031628153263029785,-0.4322485240895233
7330,3966044.8311999985,4034110.0194999976,68065.1883,3689789.250099998,3740824.1752999984,51034.9252,780048.1513000001,43.232512569199464,1246,3050206.9681000025,3127781.5558000044,77574.58769999999,2840352.772100004,2912780.2639000043,72427.49179999997,657868.6978,43.0444708933313,934,0.14947285290888854,14342049.785500012,-0.26255988720623336,-0.2616410826401676,-0.17035028621749682,0.007929374589161129,0.011222720080087192,-0.18804167586816334
7340,6782396.662299998,7082902.517699997,300505.85539999994,6137471.1298999945,6414321.333299993,276850.20339999994,1650715.3060999992,40.15288705331639,2272,6288885.975899999,6542978.534499999,254092.55860000005,5622245.715099999,5853726.012299999,231480.29720000003,1175481.9586000002,40.53531252457834,1931,0.18829672447931764,24578915.416600075,-0.07554658482748167,-0.08768161170005762,-0.3395304717905976,-0.0035925498031986955,-0.003617167023016135,0.38242547126194637
7360,450280.54859999986,472524.7166999999,22244.1681,415373.06559999986,437617.23369999987,22244.1681,34693.745899999994,43.947988699698016,165,422470.423,448533.9761,26063.553100000005,378812.77290000004,396840.2726999999,18027.499799999998,10656.7607,44.53520169908514,110,0.0665332731381445,1479664.4349000012,-0.06375139022583198,-0.0921349895468051,-1.1803649390173074,0.011033172027619297,-0.005402595659856346,0.5872129993871269
7410,1482128.5947000007,1510874.0840000014,28745.4893,1399494.2298000003,1428239.7191000006,28745.4893,65852.3416,44.85870081698732,509,1343241.1052000006,1383872.3418000008,40631.236600000004,1230151.298500001,1269406.1356000009,39254.8371,120283.87040000001,44.19765207514811,399,0.0579558331635998,4568041.241900005,-0.09839386540725847,-0.1289737381907603,0.6024395486911427,0.010334803511709099,0.010797264993875386,-0.6610487418392097
7420,1403602.4851000009,1410868.531400001,7266.046300000001,1241967.7441,1249233.7904,7266.046300000001,323942.53560000006,41.94858354605589,413,1017040.1396999989,1071932.465599999,54892.3259,905095.6662999995,955706.0591999994,50610.392900000006,207954.18229999996,41.806625973642404,284,0.13945649681951705,5055464.325999993,-0.3221455502249082,-0.3164116444902483,-0.4432483627702162,0.04605870196818804,0.04713962158042887,-0.14195757241348872
7430,487683.6017000001,493795.26750000013,6111.6658,335757.87770000007,341869.5435,6111.6658,77876.90310000004,38.85670065174205,175,540932.7475000003,558877.9611000003,17945.2136,370198.50310000015,377017.25470000017,6818.7516,158454.0644,36.50718036927611,170,0.1641434990175435,1859668.534100001,0.10362812125230114,0.09764905851982242,0.7103353221117157,0.01973243732461871,2.088593798651485e-4,-2.349520282465946
7630,2090667.2393999996,2151181.2635999992,60514.024200000014,1764084.9625999997,1814597.575,50512.61240000001,461608.08359999995,40.484908866707634,633,1836316.0608999995,1888423.3666999992,52107.30580000001,1634920.7821999996,1687028.0879999993,52107.30580000001,349388.42129999993,38.84531178609528,540,0.20649879845453,7689387.650599991,-0.12972184448517154,-0.07603776924234928,-0.2785319688308032,-5.37581014972581e-4,0.0030502285782016865,-1.6395970806123543
7700,7705270.710200001,7816385.476900003,111114.76670000001,6395429.196299998,6485902.099099995,90472.90280000001,1564741.250000001,43.028092781189976,2442,7013378.368600006,7156985.783000004,143607.41440000004,5812815.453500004,5930201.545600002,117386.09210000001,1478489.4345000004,43.40630373986185,1978,0.17088761336373845,28174287.851700068,-0.09408508195008736,-0.09551850612298374,-0.05669956066859605,0.005849728437256044,0.00584545843762959,0.3782109586718718
7720,789193.3581999999,838821.2930999997,49627.9349,730786.7451000002,780414.6799999999,49627.9349,476814.7033000002,41.290999799283064,265,1036554.0360999998,1107614.2689,71060.2328,977936.6878999998,1014752.4095,36815.721600000004,532832.2529000001,40.118025947937,274,0.37085477582469606,3981170.2912999983,0.2726457055049174,0.29132324482192473,0.1110786993825208,0.004992223972810475,-0.027311252727580018,-1.1729738513460646
7750,8480221.685300002,8987562.177800002,507340.4924999999,7697588.467999988,8193116.866099998,495528.3980999999,3285707.7425999953,40.72555300746386,2592,6880113.027199999,7255475.107099999,375362.07990000007,6320471.379999994,6661110.651199994,340639.2712000001,2234155.152599996,40.7735078390183,1896,0.2667269309197157,36288991.50049993,-0.20910151141414524,-0.19711330301219476,-0.3857189266719008,-0.00471416711213004,-0.009342551018513182,0.04795483155444202
7800,2025792.3164000015,2147569.2503,121776.93389999997,1778172.8862000022,1898395.0881000014,120222.20189999997,1046533.5265000006,33.18687719569725,657,2181308.5052999994,2260885.8603,79577.35499999998,1655730.9796999989,1724086.4136999985,68355.434,760574.3759999999,32.129713697797676,615,0.33682248554940464,8523033.56949999,0.07396403713152289,-0.07134377780317536,-0.3191646724282631,-0.021507120899380075,-0.02368099956279994,-1.0571634978995732
7810,1851728.8665999987,1929771.7544999984,78042.88790000002,1658523.7075999996,1736566.5954999991,78042.88790000002,1191340.8021000002,39.342857925963244,626,1683558.1884999992,1725961.2748999994,42403.0864,1505099.9535,1547503.0399,42403.0864,871532.2112000003,38.87229035115139,505,0.3621899025215076,8853091.750700003,-0.09521020215720455,-0.09706856362513783,-0.31258185136213434,-0.015873703487313436,-0.01753994146609564,-0.4705675748118523
7840,795614.8827999997,810193.6414999994,14578.758699999998,765688.6574999999,775316.5444999997,9627.886999999999,291828.9914,37.308568867027354,261,840135.6159000001,869345.9464000001,29210.330500000004,725677.8439000003,754295.1480000005,28617.3041,207366.0083999999,36.742803291641195,229,0.24960723342303512,3275212.6847000057,0.054448073116141416,-0.053669459608606473,-0.341682596381764,0.015606187013896378,0.025521125277733647,-0.565765575386159
7855,993767.5625999996,1039273.2385999997,45505.67599999999,936758.8327999995,982264.5087999996,45505.67599999999,526159.3536000001,41.021047586146025,313,1105013.0094,1158138.3966999995,53125.3873,972231.1525999998,1012051.5618999997,39820.4093,463167.0684000001,41.28320999591866,310,0.3576032415857728,5013216.376200001,0.10610904822624079,0.03716772067865115,-0.12751629259226505,0.0020853076485150834,-0.006981087839852768,0.2621624097726354
7900,938698.4515000002,1007142.1440000006,68443.69249999999,841208.7630000005,905950.9753000002,64742.21229999999,162226.29039999994,43.469892858341865,299,571189.5654000001,583914.0656000001,12724.5002,512407.44870000024,522751.83190000016,10344.3832,70114.5223,41.695651051188264,166,0.1866628177787539,3238044.2393000014,-0.4967731467183967,-0.4957197542331748,-0.8388622767973093,-0.046166590012754145,-0.05167493732661809,-1.7742418071536008
7950,977147.7348999997,1022736.2265999997,45588.4917,929281.0096999999,974869.5014,45588.4917,248400.7747000001,41.970462667645066,305,850798.6754000002,947103.5774000001,96304.902,810192.5040000003,873869.0290000002,63676.525,258576.20130000002,41.73543254128666,249,0.17544700873226507,3791608.2844999977,-0.1384623269683125,-0.13713930060659152,0.040146964285982634,0.057108576858015916,0.026103668818003682,-0.23503012635840292
8030,2999082.3878999995,3062267.2960000015,63184.9081,2860971.7148999986,2920044.2021999997,59072.4873,464584.34000000014,41.62472119668988,996,3144369.0626999987,3229626.2389999987,85257.1763,3021183.309299999,3106440.4855999993,85257.1763,567137.2749000001,41.80075448926145,887,0.12863219790706928,10846039.98609998,0.04730688285255802,0.054487251334425224,0.1994582684777768,0.005765090777203819,0.007215297615337953,0.1760332925715673
8130,444475.71209999983,453321.0809999999,8845.368900000001,407934.17230000003,416779.5412,8845.368900000001,0,44.87301589194411,136,243806.18369999994,243806.18369999994,0,206563.55099999998,206563.55099999998,0,52314.799999999996,44.0753054575171,72,0.05186676311654203,1392405.8773,-0.6005218319678853,-0.6804977009036417,Inf,-0.01951237052662019,-0.021223136036217706,-0.7977104344270032
8140,5482078.589100008,5772028.342300002,289949.75320000015,5241128.168500009,5531077.921700007,289949.75320000015,1431729.9417,42.92966059415264,1862,5164014.831499996,5389096.195699995,225081.36419999998,4895758.0469,5120839.411099997,225081.36419999998,1223402.4765999997,42.97512905485821,1594,0.20479709774823776,20481579.871099975,-0.05976998854687565,-0.06816764902787575,-0.15724757037251536,-0.008467529194016152,-0.008467927422362007,0.04546846070557109
8220,2812504.5131000006,2982952.1735000005,170447.6604,2677879.832900001,2841629.8169,163749.984,998644.6554000003,40.593723623134466,861,3093765.0135999983,3171584.336099997,77819.32250000001,2837184.1983999987,2894324.982899998,57140.784499999994,841335.6911000002,42.13554638532173,808,0.2610123417526878,12673877.646499962,0.09531342801686726,0.057786706590109205,-0.17140827766603017,-0.03260417534092605,-0.037883022415506014,1.541822762187266
8255,1410913.5140999996,1478380.3376,67466.8235,1096366.0595000002,1163832.8830000008,67466.8235,375593.2777000001,39.27905536784321,411,1065101.8923,1091535.7297000003,26433.8374,903618.8877999997,930052.7251999994,26433.8374,236064.85400000002,38.18909248229017,297,0.2120815163877959,5192338.422300001,-0.2811669088392499,-0.19334872042941065,-0.4644002773182532,-0.021418526809134662,-0.029547641599814448,-1.0899628855530423
8300,740061.2555999997,800558.6969999996,60497.4414,679646.9198999996,740144.3612999995,60497.4414,524186.8281,34.01247573541026,282,830691.4819999998,892296.3616000001,61604.879599999986,818061.1240000001,855203.3703000002,37142.2463,723886.2819,35.881513378853946,237,0.4196470448006162,4190928.040099996,0.11552550417964724,0.18536362964787756,0.32278614789960614,-0.0065281985439119145,-0.038306460363868165,1.8690376434436828
8320,818650.7166000002,880043.4848000001,61392.7682,717119.8230000003,772953.3964000001,55833.5734,573582.1141,37.21276774860543,295,509622.5871000001,537837.9728999999,28215.3858,451927.78820000007,478370.70019999996,26442.912,328615.29610000004,35.90869068575927,174,0.4015464995477289,4498693.226400003,-0.4739870909582997,-0.4617205373422415,-0.5570133531453738,-0.017300307713144433,-0.0169570437832203,-1.3040770628461615
8350,412128.8366999998,416619.3556999998,4490.519,338782.8233999999,343273.34239999985,4490.519,258461.047,29.059568103512756,185,448598.0399999999,468700.70669999986,20102.6667,278999.2195,294395.2248000001,15396.0053,283196.3939,32.7832359859058,132,0.34934984537401337,2090371.2066000015,0.08479124202539978,-0.19415027881917446,0.09139563432872855,0.032111729796636866,0.039215594629312095,3.723667882393041
8500,595527.8391999992,626053.6246999995,30525.7855,543672.6643999993,565622.4067999995,21949.7424,129172.5775,40.09170297169656,200,445037.41100000025,457933.9276000003,12896.516599999999,407462.6383000002,420359.1549000002,12896.516599999999,40725.3916,40.29225673796279,138,0.196199892153448,2084081.647099999,-0.29128978869344735,-0.2883981025727511,-1.1542975502115578,-0.02059666282589269,-0.008126595620388054,0.2005537662662249
8600,510060.77320000005,512965.00310000003,2904.2298999999994,402893.0578999999,405797.2877999999,2904.2298999999994,14546.995299999999,42.899099843697165,195,476550.53029999987,476550.53029999987,0,419100.3570999999,419100.3570999999,0,90638.01740000001,44.48581745966775,127,0.03985036232216852,1321940.241699999,-0.06795611958340508,0.03943924527585985,1.8294892794348225,-0.005661653100014376,-0.0071568489669930225,1.586717615970585
8610,830962.4000999997,832670.6047999997,1708.2047000000002,619189.4425,620897.6472000001,1708.2047000000002,112965.6388,41.60634430181424,269,944881.3484000001,957433.1649000001,12551.8165,755222.8076000005,767774.6241000006,12551.8165,234465.84270000007,42.41964675473436,242,0.1681007391147891,3053075.332699998,0.12847481510070047,0.19860154321272105,0.7302262260946542,0.011058384699641755,0.013597122958299956,0.8133024529201194
8620,1181874.3311999997,1188546.5490999995,6672.2179,997266.6645999998,1003938.8824999997,6672.2179,43720.7935,41.333984838567126,370,1111549.4748999996,1134182.7108999996,22633.235999999997,924166.1357999999,938644.2334,14478.0976,30706.546899999994,41.01799406447556,335,0.03492174138436191,3484965.805700005,-0.06134662928758772,-0.07612634507108318,-0.353347926802531,0.01434178427620282,0.008778438360253792,-0.31599077409156706
8630,521397.05580000026,535949.6176000005,14552.5618,430381.73090000014,444934.2927000003,14552.5618,23970.861399999998,45.675085017687216,192,453066.5714000001,466868.1763000001,13801.604899999998,362649.47760000004,372142.0925999999,9492.614999999998,18676.0835,49.12217932731359,167,0.06218568234088465,1478238.0547999989,-0.14047278334424718,-0.1712358198519972,-0.24959523631049763,0.0024092483861415694,-0.007199176543082723,3.4470943096263724
8640,499460.9696000001,534469.6478,35008.678199999995,303666.5675,338675.2457,35008.678199999995,66697.6712,42.018533624599236,163,704950.1367999996,715619.1959999995,10669.0592,474900.44340000005,485569.50259999995,10669.0592,11420.322400000001,41.60942696937498,213,0.14442660976431845,1983104.1902,0.3445976162710025,0.4471749071973061,-1.764775602766571,-0.050592864422249195,-0.08139720309340909,-0.4091066552242566
8650,829407.7279999995,855418.9253999996,26011.197400000005,800487.3013999994,826498.4987999995,26011.197400000005,218572.69190000003,43.04891427594973,251,544267.1088999998,547536.9410999998,3269.8322,527557.0870999998,530826.9192999998,3269.8322,200815.64039999995,43.89816085078652,150,0.20197287372200937,2948231.077900001,-0.4212717299900266,-0.4169635874903648,-0.08473137002658682,-0.024435660954547175,-0.025311676457630654,0.8492465748367906
8710,398692.6279000002,414522.84620000015,15830.2183,394053.3635000002,409883.58180000016,15830.2183,262376.1373,39.78392727209337,138,353638.35520000005,384093.11040000006,30454.7552,352465.9160000001,382920.6712000001,30454.7552,196423.84979999997,38.567699616880226,106,0.3227170720975055,1982486.8220999984,-0.1199159684035287,-0.11153241510329792,-0.28950428939230477,0.041101019633069856,0.04091155041215039,-1.216227655213146
8740,7442254.714699991,7777224.161199987,334969.44649999985,6154211.909000005,6465093.401800001,310881.4927999999,2045148.8390999998,40.97000722101912,2265,6621311.491199996,6935916.139599999,314604.64840000006,5123619.535599993,5349206.3304999955,225586.7949,1529270.2117999992,41.14304807319842,1934,0.19614165945232387,28180692.112700023,-0.1168803952039692,-0.18327558082511608,-0.2906799329434584,0.0022882073900235556,-0.005914144202213409,0.1730408521793052
8750,388490.8983,395015.92159999994,6525.0233,222469.75509999995,228994.77839999995,6525.0233,191306.35909999994,34.42748917632419,123,323149.84500000026,323149.84500000026,0,236672.98229999997,236672.98229999997,0,87105.83429999997,39.01398287884499,123,0.3281188601047306,1907486.2209999992,-0.1841536096786598,0.06188820655398608,-0.7867522518575534,-0.0165183805087415,-0.028494201245944224,4.586493702520805
8760,676786.8513999998,682944.7351999999,6157.8838,507976.20429999987,514134.08809999994,6157.8838,225659.98009999993,36.91251448517376,203,549367.7161999998,552635.5986999997,3267.8825,356264.98219999997,359532.8647,3267.8825,189100.119,39.48007809287459,144,0.20578030812487472,2930540.4200000004,-0.2085883704902951,-0.35475981855542393,-0.17675274856364886,-0.003103396688707764,-0.002887948588688077,2.5675636077008335
8800,1878271.9767999991,2045491.098999999,167219.12219999993,1732251.5214999998,1887671.3167000003,155419.79519999993,1797561.7486000003,39.99191600214399,589,1086536.8565000005,1204370.5098000001,117833.6533,1005113.5709000009,1116779.0911000003,111665.5202,824938.9031,39.788685148457674,352,0.4457887392367578,10655664.188899998,-0.5473567505111667,-0.5443214788653865,-0.7788771147508857,0.01608826484220674,0.017654766180260018,-0.2032308536863141
8810,1435453.7324999995,1520638.7009999992,85184.9685,1371003.3430999997,1451466.1205999996,80462.7775,312862.28199999995,41.27511055694772,436,1312283.6498999998,1338406.2113999994,26122.561499999996,1202899.9861,1229022.5476,26122.561499999996,471297.66929999983,41.241529610503214,386,0.2766088593474852,5736933.489200001,-0.089712125404656,-0.13080754255381777,0.4097267885553215,-0.036501540194276594,-0.034180773327708885,-0.03358094644450915
